track_name,track_artist,track_popularity,track_album_name,track_album_release_date,playlist_name,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
All Day And Night,Jax Jones,75,Snacks,2019,Dance Pop Hits,pop,dance pop,0.567,0.765,1,-4.107,0,0.108,0.317,0.0,0.14,0.541,121.924,169467
There's No Way (feat. Julia Michaels) - Alle Farben Remix,Lauv,58,There's No Way (remixes),2018,Dance Pop Hits,pop,dance pop,0.768,0.83,11,-4.983,0,0.036,0.0229,0.000127,0.145,0.444,126.007,187301
Whenever (feat. Conor Maynard),Kris Kross Amsterdam,74,Whenever (feat. Conor Maynard),2018,Dance Pop Hits,pop,dance pop,0.734,0.765,7,-5.562,1,0.0621,0.151,0.0,0.231,0.518,109.989,163636
Bittersweet Symphony (feat. Emily Roberts),GAMPER & DADONI,72,Bittersweet Symphony (feat. Emily Roberts),2019,Dance Pop Hits,pop,dance pop,0.676,0.582,9,-7.58,1,0.128,0.221,0.00627,0.515,0.447,124.012,194618
"fuck, i’m lonely (with Anne-Marie) - Ofenbach Remix",Lauv,58,"fuck, i’m lonely (with Anne-Marie) (Ofenbach Remix)",2019,Dance Pop Hits,pop,dance pop,0.763,0.674,9,-5.146,1,0.0378,0.0106,3.58e-06,0.0321,0.759,105.027,178512
Darkside,Alan Walker,76,Different World,2018,Dance Pop Hits,pop,dance pop,0.43,0.606,4,-5.115,0,0.0431,0.131,0.0,0.173,0.123,169.988,211680
Body (feat. brando),Loud Luxury,63,Body (feat. brando),2017,Dance Pop Hits,pop,dance pop,0.752,0.764,1,-4.399,1,0.038,0.0476,9.44e-05,0.0543,0.582,121.958,163216
Who's Got Your Love,Cheat Codes,70,Who's Got Your Love,2019,Dance Pop Hits,pop,dance pop,0.704,0.888,11,-2.872,1,0.0541,0.00553,0.0011,0.079,0.531,125.027,157000
Never Go Back - Robin Schulz Remix,Dennis Lloyd,70,Never Go Back (Remixes),2019,Dance Pop Hits,pop,dance pop,0.655,0.713,9,-6.293,0,0.0501,0.338,0.0,0.0971,0.61,94.05,184653
Pumped Up,Klingande,56,Pumped Up,2017,Dance Pop Hits,pop,dance pop,0.732,0.734,0,-6.423,1,0.107,0.00719,1.49e-05,0.34,0.643,123.033,177073
California,Hot Shade,65,California,2018,Dance Pop Hits,pop,dance pop,0.619,0.735,7,-3.925,1,0.0445,0.017,1.78e-06,0.347,0.668,119.981,169157
Solo Dance,Martin Jensen,61,Solo Dance,2016,Dance Pop Hits,pop,dance pop,0.746,0.846,9,-2.432,1,0.048,0.0485,0.0,0.195,0.403,114.955,174933
Replay,Davai,60,Replay,2017,Dance Pop Hits,pop,dance pop,0.776,0.809,6,-5.726,0,0.069,0.415,0.0,0.179,0.582,100.071,202520
Think About You - Galantis Remix,Kygo,63,Think About You (Galantis Remix),2019,Dance Pop Hits,pop,dance pop,0.621,0.898,10,-4.569,1,0.0401,0.0976,1.08e-05,0.404,0.332,124.018,181040
Lonely Together (feat. Rita Ora),Avicii,6,Phoenix (Deluxe Edition),2018,Dance Pop Hits,pop,dance pop,0.638,0.656,5,-5.299,1,0.0611,0.143,5.76e-05,0.094,0.271,103.081,181960
Remind Me to Forget,Kygo,70,Kids in Love,2017,Dance Pop Hits,pop,dance pop,0.689,0.505,0,-6.389,1,0.0933,0.158,0.0,0.138,0.312,99.017,217293
Next To Me,Axel Johansson,54,Next To Me,2018,Dance Pop Hits,pop,dance pop,0.445,0.597,8,-6.724,1,0.0575,0.158,2.21e-06,0.128,0.263,175.903,179500
Giant (with Rag'n'Bone Man),Calvin Harris,83,Giant (with Rag'n'Bone Man),2019,Dance Pop Hits,pop,dance pop,0.807,0.887,1,-4.311,0,0.0361,0.016,0.000503,0.0811,0.606,122.015,229184
Happier - Tiësto’s AFTR:HRS Remix,Ed Sheeran,53,Happier (Tiësto’s AFTR:HRS Remix),2018,Dance Pop Hits,pop,dance pop,0.684,0.823,0,-4.881,1,0.0296,0.00576,7.42e-06,0.201,0.384,117.993,216000
Without You (feat. Sandro Cavazza),Avicii,81,AVĪCI (01),2017,Dance Pop Hits,pop,dance pop,0.662,0.858,2,-4.844,1,0.0428,0.00163,0.0,0.0456,0.295,133.993,181673
Call On Me - Ryan Riback Remix,Starley,58,Call On Me,2016,Dance Pop Hits,pop,dance pop,0.691,0.821,0,-4.527,1,0.0401,0.136,0.000115,0.092,0.759,104.961,222000
Sad (feat. Afrojack),Chico Rose,75,Sad (feat. Afrojack),2019,Dance Pop Hits,pop,dance pop,0.717,0.716,3,-5.485,0,0.0432,0.0421,0.000467,0.0699,0.206,125.064,161280
Stargazing,Kygo,73,Stargazing - EP,2017,Dance Pop Hits,pop,dance pop,0.677,0.497,5,-5.763,1,0.0809,0.152,0.0,0.0911,0.419,99.137,236853
Symphony (feat. Zara Larsson),Clean Bandit,73,What Is Love? (Deluxe Edition),2018,Dance Pop Hits,pop,dance pop,0.715,0.605,0,-5.128,0,0.0428,0.239,1.41e-05,0.189,0.454,122.956,212733
More Than You Know,Axwell /\ Ingrosso,25,More Than You Know,2017,Dance Pop Hits,pop,dance pop,0.645,0.741,5,-4.989,0,0.0339,0.0323,0.0,0.29,0.534,123.07,203000
Why Boy,Steff da Campo,55,Why Boy,2019,Dance Pop Hits,pop,dance pop,0.497,0.924,11,-3.43,0,0.0434,0.149,0.251,0.267,0.283,120.018,150005
Rich Love (with Seeb),OneRepublic,69,Rich Love,2017,Dance Pop Hits,pop,dance pop,0.401,0.872,1,-3.641,0,0.314,0.167,0.0,0.362,0.472,104.592,201257
Moonlight,Gaullin,76,Moonlight,2018,Dance Pop Hits,pop,dance pop,0.813,0.761,10,-5.687,0,0.085,0.0529,0.0119,0.337,0.29,124.957,173067
All I Wanna Do,Martin Jensen,55,All I Wanna Do,2016,Dance Pop Hits,pop,dance pop,0.728,0.794,1,-3.992,1,0.0635,0.148,0.0,0.0688,0.523,112.071,194360
Sweet but Psycho,Ava Max,87,Sweet but Psycho,2018,Pop Warmup 130 BPM,pop,dance pop,0.719,0.704,1,-4.724,1,0.0476,0.0691,0.0,0.166,0.628,133.002,187436
High On Life (feat. Bonn),Martin Garrix,77,High On Life (feat. Bonn),2018,Pop Warmup 130 BPM,pop,dance pop,0.414,0.486,6,-6.431,0,0.0311,0.0129,0.0,0.111,0.368,128.038,230762
So Am I,Ava Max,83,So Am I,2019,Pop Warmup 130 BPM,pop,dance pop,0.682,0.656,6,-4.67,1,0.0435,0.0737,0.0,0.353,0.607,130.089,183027
Through To You,Lyente,2,Through To You,2018,Pop Warmup 130 BPM,pop,dance pop,0.69,0.689,2,-6.522,1,0.174,0.0655,1.45e-06,0.136,0.307,131.945,129238
Wait For Me,Steve Brian,42,Wait For Me,2018,Pop Warmup 130 BPM,pop,dance pop,0.465,0.739,10,-7.786,1,0.0648,0.00987,1.88e-06,0.373,0.0652,125.994,217143
bad guy,Billie Eilish,95,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019,Pop Warmup 130 BPM,pop,dance pop,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,194088
Apple Juice (feat. Carla Monroe) - MOTi Remix,SLATIN,63,Apple Juice (feat. Carla Monroe) [MOTi Remix],2018,Pop Warmup 130 BPM,pop,dance pop,0.671,0.91,0,-3.621,1,0.1,0.00196,0.0316,0.171,0.413,128.036,138750
Glitch,Martin Garrix,56,Glitch,2018,Pop Warmup 130 BPM,pop,dance pop,0.715,0.792,2,-6.4,0,0.0325,0.055,0.0236,0.269,0.357,128.024,185161
In Time,CAZZETTE,49,Stereo Mono,2018,Pop Warmup 130 BPM,pop,dance pop,0.651,0.711,3,-5.062,0,0.0378,0.111,6.13e-05,0.0488,0.425,125.089,191954
Halfway There (feat. Lena Leon),Tiësto,60,Halfway There (feat. Lena Leon),2019,Pop Warmup 130 BPM,pop,dance pop,0.59,0.888,0,-4.151,1,0.0797,0.000753,0.00535,0.817,0.0715,128.025,195000
Toxic Rain - No Class Remix,Alicia Madison,41,Toxic Rain (No Class Remix),2018,Pop Warmup 130 BPM,pop,dance pop,0.461,0.773,0,-6.436,0,0.0539,0.0153,0.0,0.234,0.266,131.085,190992
The Beat,Mike Williams,70,The Beat,2018,Pop Warmup 130 BPM,pop,dance pop,0.563,0.954,7,-1.835,0,0.0283,0.119,0.168,0.27,0.788,128.014,162187
Wild Wild Son,Armin van Buuren,57,Wild Wild Son,2018,Pop Warmup 130 BPM,pop,dance pop,0.446,0.573,3,-5.081,1,0.0279,0.0416,0.0,0.108,0.167,135.96,213707
Waiting For Love,Avicii,16,Stories,2015,Pop Warmup 130 BPM,pop,dance pop,0.577,0.741,6,-3.83,0,0.0501,0.298,0.0,0.142,0.581,128.081,230613
Shelter (Mix Cut) - Yoel Lewis Remix,Dash Berlin,48,Trance Top 1000 (Mini Mix 006) - Armada Music,2018,Pop Warmup 130 BPM,pop,dance pop,0.486,0.855,3,-4.493,0,0.0497,0.000452,0.00146,0.249,0.151,129.9,105219
Roads,Vargas & Lagola,66,Roads,2018,Pop Warmup 130 BPM,pop,dance pop,0.527,0.806,2,-5.639,0,0.0323,0.000598,0.0,0.358,0.534,131.882,234680
Kids in Love - Don Diablo Remix,Kygo,50,Kids in Love (Don Diablo Remix),2018,Pop Warmup 130 BPM,pop,dance pop,0.653,0.911,9,-2.979,0,0.0645,0.0623,5.22e-05,0.301,0.335,125.959,195714
Let You Down - Chris Royal Remix,Bombs Away,39,Let You Down (Remixes),2018,Pop Warmup 130 BPM,pop,dance pop,0.361,0.945,0,-5.219,0,0.111,0.00105,0.0342,0.0967,0.138,127.985,172500
Mercury,Catiso,1,Mercury,2018,Pop Warmup 130 BPM,pop,dance pop,0.732,0.828,6,-5.935,0,0.0535,0.00379,0.797,0.272,0.226,128.003,189625
One Last Time,Ariana Grande,16,My Everything (Deluxe),2014,Pop Warmup 130 BPM,pop,dance pop,0.628,0.593,8,-5.036,1,0.0323,0.093,1.65e-06,0.096,0.104,125.026,197267
Breathe,Jax Jones,65,Breathe,2017,Pop Warmup 130 BPM,pop,dance pop,0.722,0.744,11,-5.52,0,0.0363,0.0234,0.000157,0.143,0.686,125.985,207630
In the Name of Love,Martin Garrix,80,In the Name of Love,2016,Pop Warmup 130 BPM,pop,dance pop,0.501,0.519,4,-5.88,0,0.0409,0.109,0.0,0.454,0.168,133.99,195707
Pure Gold,oomiee,1,KEEN: Workout Vol. 1,2017,Pop Warmup 130 BPM,pop,dance pop,0.64,0.857,4,-8.26,1,0.266,0.00164,0.557,0.336,0.645,128.058,147187
御伽の街,DAOKO,40,御伽の街,2020,Dance Pop: Japan,pop,dance pop,0.803,0.863,1,-4.939,1,0.0903,0.00947,0.0136,0.0823,0.467,112.986,203147
Make A Move - Pt. 2,EMMA WAHLIN,17,Make A Move (Pt. 2),2020,Dance Pop: Japan,pop,dance pop,0.837,0.52,9,-7.575,0,0.14,0.617,0.0182,0.184,0.463,123.972,181200
Easy Breezy,chelmico,42,Easy Breezy,2020,Dance Pop: Japan,pop,dance pop,0.655,0.993,2,-2.026,1,0.0862,0.507,0.0,0.392,0.62,93.021,208376
TOTSUKA feat. サイプレス上野,ASOBOiSM,23,TOTSUKA feat. サイプレス上野,2020,Dance Pop: Japan,pop,dance pop,0.836,0.588,7,-7.454,1,0.16,0.237,0.000913,0.0618,0.636,92.985,225412
Fly me 2,eill,41,SPOTLIGHT,2019,Dance Pop: Japan,pop,dance pop,0.742,0.719,4,-6.341,0,0.0387,0.0867,0.0,0.126,0.318,125.007,217000
COLORLESS,Daichi Miura,54,COLORLESS,2019,Dance Pop: Japan,pop,dance pop,0.425,0.56,0,-6.395,0,0.308,0.0826,0.0,0.35,0.347,168.068,196367
New Shoes - feat.Shun Murakami,phai,21,New Shoes (feat.Shun Murakami),2020,Dance Pop: Japan,pop,dance pop,0.716,0.463,9,-7.563,1,0.0337,0.693,0.000296,0.121,0.342,92.023,232832
MarudeSaturday Night,BABY-T,21,MarudeSaturday Night,2019,Dance Pop: Japan,pop,dance pop,0.697,0.77,0,-3.828,1,0.0327,0.00374,0.0,0.0424,0.748,102.002,214118
FUTARI x PARTY,CREAM,40,FUTARI x PARTY,2019,Dance Pop: Japan,pop,dance pop,0.866,0.746,8,-6.139,0,0.0706,0.446,0.0,0.133,0.594,100.019,184935
TO-KE-TE,HAN-KUN,34,TO-KE-TE,2019,Dance Pop: Japan,pop,dance pop,0.392,0.891,11,-2.746,0,0.059,0.0236,0.0,0.281,0.45,89.952,214627
You're the Reason - English ver.,INTERSECTION,36,You're the Reason (English ver.),2019,Dance Pop: Japan,pop,dance pop,0.625,0.728,2,-5.486,1,0.03,0.0097,0.0,0.101,0.101,96.009,198368
All Over You,Boys Get Hurt,12,All Over You,2019,Dance Pop: Japan,pop,dance pop,0.705,0.55,2,-7.974,1,0.0381,0.0887,0.00485,0.0895,0.351,94.969,212211
Where Would You Go?,SkyLogic,16,Where Would You Go?,2019,Dance Pop: Japan,pop,dance pop,0.62,0.775,7,-4.677,1,0.0271,0.0634,0.0501,0.0676,0.427,107.992,208333
DAYZ,AAAMYYY,44,DAYZ,2019,Dance Pop: Japan,pop,dance pop,0.738,0.55,5,-9.845,0,0.0473,0.00919,0.000648,0.0772,0.599,110.024,311976
Simple Things,HarukiD,21,Simple Things,2020,Dance Pop: Japan,pop,dance pop,0.695,0.646,9,-7.103,0,0.032,0.0345,0.000294,0.0967,0.229,95.007,157288
SPOTLIGHT,eill,44,SPOTLIGHT,2019,Dance Pop: Japan,pop,dance pop,0.638,0.735,8,-4.635,1,0.0873,0.0269,0.0,0.0603,0.628,99.964,221387
let me know,blanchehor,39,let me know,2019,Dance Pop: Japan,pop,dance pop,0.704,0.584,6,-7.384,0,0.026,0.324,0.0979,0.0965,0.752,102.987,220631
Y.E.S,KEITA,21,Y.E.S,2019,Dance Pop: Japan,pop,dance pop,0.599,0.795,7,-5.072,0,0.15,0.223,0.0,0.125,0.479,150.036,146500
ミズノナカヘ - Car TAX remix,yu-re:meu,16,Unstable Unstoppable,2020,Dance Pop: Japan,pop,dance pop,0.738,0.846,2,-5.929,1,0.0758,0.158,0.0353,0.0282,0.879,125.98,237071
Obsession,広瀬大地,30,Obsession,2019,Dance Pop: Japan,pop,dance pop,0.827,0.851,11,-4.589,0,0.103,0.122,2.31e-05,0.0706,0.928,127.993,214132
Upside Down,RYPPHYPE,26,Upside Down,2019,Dance Pop: Japan,pop,dance pop,0.701,0.927,5,-3.21,0,0.0644,0.31,0.0,0.0505,0.832,119.991,208530
B.S.G.S.,sooogood!,30,B.S.G.S.,2019,Dance Pop: Japan,pop,dance pop,0.625,0.905,6,-6.323,0,0.135,0.553,0.0298,0.247,0.597,140.026,141473
For Me,WAPLAN,31,For Me,2019,Dance Pop: Japan,pop,dance pop,0.706,0.734,0,-4.623,1,0.0324,0.0229,0.0,0.112,0.395,99.999,221100
Sway,AATA,27,BLUE MOMENT,2019,Dance Pop: Japan,pop,dance pop,0.792,0.673,5,-7.876,0,0.163,0.0652,8.47e-05,0.145,0.784,104.996,241164
Dumb,BVNDIT,59,BE!,2019,K-Party Dance Mix,pop,dance pop,0.652,0.837,1,-3.104,0,0.0723,0.0976,0.0,0.0844,0.562,108.042,190903
Snapping,CHUNG HA,73,Flourishing,2019,K-Party Dance Mix,pop,dance pop,0.751,0.726,8,-3.499,0,0.038,0.0706,3.42e-06,0.278,0.581,104.914,213164
DDU-DU DDU-DU,BLACKPINK,68,SQUARE UP,2018,K-Party Dance Mix,pop,dance pop,0.671,0.859,4,-3.922,0,0.0833,0.0323,0.0,0.267,0.389,139.931,209355
Like always,X1,58,QUANTUM LEAP,2019,K-Party Dance Mix,pop,dance pop,0.781,0.879,5,-3.725,1,0.0533,0.0309,0.0,0.0546,0.836,119.997,204893
Answer,ATEEZ,72,TREASURE EPILOGUE : Action To Answer,2020,K-Party Dance Mix,pop,dance pop,0.565,0.903,7,-1.918,1,0.05,0.0746,0.0,0.359,0.538,97.967,219760
피카부 Peek-A-Boo,Red Velvet,70,Perfect Velvet - The 2nd Album,2017,K-Party Dance Mix,pop,dance pop,0.839,0.902,1,-3.612,0,0.0536,0.0868,0.00257,0.272,0.639,114.953,189050
DRIP,HINAPIA,59,New Start,2019,K-Party Dance Mix,pop,dance pop,0.658,0.87,2,-2.373,1,0.0626,0.177,0.0,0.36,0.422,89.994,200465
Jopping,SuperM,75,SuperM - The 1st Mini Album,2019,K-Party Dance Mix,pop,dance pop,0.74,0.835,10,-3.425,0,0.0839,0.0139,0.0,0.857,0.535,123.024,251293
BBoom BBoom,MOMOLAND,70,GREAT!,2018,K-Party Dance Mix,pop,dance pop,0.785,0.744,3,-4.249,0,0.0369,0.0149,0.00666,0.0661,0.833,126.018,208863
POP/STARS,K/DA,75,POP/STARS,2018,K-Party Dance Mix,pop,dance pop,0.566,0.769,7,-4.342,1,0.0872,0.0183,0.0,0.108,0.385,170.036,191100
IDOL,BTS,75,Love Yourself 結 'Answer',2018,K-Party Dance Mix,pop,dance pop,0.734,0.855,9,-3.211,1,0.118,0.00481,0.0,0.123,0.422,126.035,222732
KILLING ME,iKON,63,NEW KIDS : CONTINUE,2018,K-Party Dance Mix,pop,dance pop,0.76,0.672,9,-5.277,0,0.0732,0.465,0.0,0.205,0.505,127.986,193734
Bomb Bomb,KARD,66,KARD 1st Digital Single ‘Bomb Bomb’,2019,K-Party Dance Mix,pop,dance pop,0.76,0.842,6,-5.558,1,0.131,0.0677,0.000123,0.313,0.882,102.987,163509
Roller Coaster,CHUNG HA,2,Offset,2018,K-Party Dance Mix,pop,dance pop,0.632,0.906,6,-1.466,0,0.0494,0.321,0.0,0.223,0.755,129.999,212136
YES or YES,TWICE,7,YES or YES,2018,K-Party Dance Mix,pop,dance pop,0.702,0.913,11,-2.977,1,0.0374,0.0514,3.71e-06,0.166,0.735,137.982,237685
FLASH,X1,69,QUANTUM LEAP,2019,K-Party Dance Mix,pop,dance pop,0.674,0.91,7,-2.898,0,0.0594,0.029,0.0,0.342,0.599,132.04,211320
HANN (Alone),(G)I-DLE,66,HANN (Alone),2018,K-Party Dance Mix,pop,dance pop,0.709,0.718,6,-3.315,0,0.0312,0.059,0.0,0.167,0.24,104.971,205820
하드캐리 Hard Carry,GOT7,1,FLIGHT LOG : TURBULENCE,2016,K-Party Dance Mix,pop,dance pop,0.7,0.873,1,-2.901,1,0.0869,0.0148,0.0,0.343,0.612,99.972,193579
BAAM,MOMOLAND,66,Fun to The World,2018,K-Party Dance Mix,pop,dance pop,0.725,0.94,5,-2.32,0,0.0435,0.115,0.00431,0.0864,0.905,127.051,208475
Starry Night,Mamamoo,67,Yellow Flower,2018,K-Party Dance Mix,pop,dance pop,0.58,0.773,9,-3.302,0,0.05,0.656,0.0,0.112,0.506,124.148,211237
HIT,SEVENTEEN,66,HIT,2019,K-Party Dance Mix,pop,dance pop,0.615,0.904,9,-3.955,0,0.221,0.0881,0.0,0.117,0.692,130.047,203493
I’m So Hot,MOMOLAND,61,Show Me,2019,K-Party Dance Mix,pop,dance pop,0.75,0.883,6,-1.712,0,0.0432,0.226,9.84e-05,0.0437,0.85,127.069,200243
No,CLC,61,No.1,2019,K-Party Dance Mix,pop,dance pop,0.76,0.722,6,-4.429,0,0.0908,0.00785,0.000326,0.116,0.687,120.055,181976
PICK ME,PRODUCE 48,58,PRODUCE 48 - NEKKOYA (PICK ME),2018,K-Party Dance Mix,pop,dance pop,0.649,0.862,6,-3.903,1,0.0487,0.0218,0.0,0.066,0.594,128.051,279423
WANT,TAEMIN,63,WANT - The 2nd Mini Album,2019,K-Party Dance Mix,pop,dance pop,0.64,0.757,7,-5.532,1,0.0689,0.0261,0.0,0.127,0.413,104.943,208968
8282(Party),twlv,40,8282(Party),2019,K-Party Dance Mix,pop,dance pop,0.832,0.637,1,-4.994,0,0.0568,0.0334,0.0,0.0653,0.722,103.036,188893
D.D.D,THE BOYZ,55,DREAMLIKE,2019,K-Party Dance Mix,pop,dance pop,0.695,0.921,3,-2.699,1,0.0848,0.0733,0.0,0.0789,0.642,119.971,212363
Humph!,PENTAGON,63,SUM(ME:R),2019,K-Party Dance Mix,pop,dance pop,0.791,0.674,2,-4.025,1,0.0516,0.168,0.0,0.0801,0.963,132.985,192613
BEEP BEEP,RUANN,45,BEEP BEEP,2019,K-Party Dance Mix,pop,dance pop,0.671,0.752,1,-4.049,0,0.0615,0.0281,0.0,0.101,0.635,130.02,210827
The Only (feat. IRENE of Red Velvet),Raiden,54,The Only (feat. IRENE of Red Velvet),2019,K-Party Dance Mix,pop,dance pop,0.672,0.923,11,-3.684,1,0.0875,0.102,0.0,0.129,0.395,116.028,186918
Break the Distance,ELYAZ,30,Break the Distance,2018,Dance Pop,pop,dance pop,0.602,0.697,9,-6.766,1,0.0289,0.0533,0.000159,0.129,0.395,127.992,230039
Therapy,Armin van Buuren,52,Therapy,2018,Dance Pop,pop,dance pop,0.659,0.866,2,-5.117,0,0.0545,0.018,0.0,0.13,0.705,114.862,186187
Giant - Robin Schulz Remix,Calvin Harris,16,Giant (Robin Schulz Remix),2019,Dance Pop,pop,dance pop,0.544,0.88,1,-4.917,0,0.245,0.0634,0.0159,0.453,0.491,126.06,193297
BOOM,Tiësto,70,BOOM,2018,Dance Pop,pop,dance pop,0.886,0.84,2,-3.386,1,0.0502,0.0164,0.00622,0.329,0.203,123.035,179512
Whispers,ELYAZ,9,Whispers,2016,Dance Pop,pop,dance pop,0.716,0.713,5,-7.151,0,0.0392,0.0031,0.351,0.0819,0.193,128.018,174015
Carry Me Home (feat. Jake Reese),KSHMR,64,Carry Me Home (feat. Jake Reese),2018,Dance Pop,pop,dance pop,0.662,0.884,9,-4.104,0,0.0599,0.014,3.7e-05,0.087,0.484,128.029,191250
My Way,Calvin Harris,77,My Way,2016,Dance Pop,pop,dance pop,0.819,0.913,4,-3.059,0,0.0427,0.0935,3.72e-05,0.161,0.536,119.989,219160
I Love You,Axwell /\ Ingrosso,7,I Love You,2017,Dance Pop,pop,dance pop,0.654,0.859,0,-4.321,1,0.166,0.336,0.0,0.0947,0.704,114.87,191000
Happy Now,Zedd,80,Happy Now,2018,Dance Pop,pop,dance pop,0.503,0.741,4,-5.128,1,0.047,0.579,1.49e-06,0.0712,0.458,88.335,207030
Counting Stars,OneRepublic,80,Native,2013,Dance Pop,pop,dance pop,0.664,0.705,1,-4.972,0,0.0382,0.0654,0.0,0.118,0.477,122.016,257267
Don't Give Up On Me,Armin van Buuren,49,Don't Give Up On Me,2019,Dance Pop,pop,dance pop,0.717,0.702,0,-5.78,0,0.142,0.0467,0.0,0.268,0.63,117.957,185212
Bromance - Avicii Remix,Tim Berg,7,10 Years Armada,2013,Dance Pop,pop,dance pop,0.624,0.903,1,-4.54,0,0.0362,0.0325,0.753,0.0908,0.312,126.047,150160
If I Lose Myself - Alesso vs OneRepublic,OneRepublic,44,If I Lose Myself (Alesso vs OneRepublic),2013,Dance Pop,pop,dance pop,0.518,0.783,2,-4.88,1,0.0406,0.215,9.53e-06,0.14,0.152,125.985,214067
Lions in the Wild,Martin Garrix,2,Lions in the Wild,2016,Dance Pop,pop,dance pop,0.504,0.847,7,-6.81,0,0.0442,0.00434,0.0,0.816,0.28,127.854,211890
Blame,Calvin Harris,75,Motion,2014,Dance Pop,pop,dance pop,0.413,0.856,0,-4.078,0,0.0808,0.0289,0.00571,0.343,0.35,128.017,212960
Broken Arrows,Avicii,10,Stories,2015,Dance Pop,pop,dance pop,0.634,0.674,7,-7.145,1,0.0465,0.0487,0.00116,0.102,0.298,115.995,232760
Red Lights,Tiësto,69,A Town Called Paradise,2014,Dance Pop,pop,dance pop,0.654,0.83,10,-4.801,1,0.0366,0.000629,1.13e-06,0.121,0.548,124.989,262200
Now That I've Found You,Martin Garrix,57,Now That I've Found You,2016,Dance Pop,pop,dance pop,0.495,0.831,5,-5.812,0,0.0319,0.021,4.79e-05,0.495,0.414,128.064,192632
I Could Be The One (Avicii Vs. Nicky Romero) - Radio Edit,Avicii,66,I Could Be The One [Avicii vs Nicky Romero],2012,Dance Pop,pop,dance pop,0.509,0.79,6,-3.782,0,0.0374,0.332,6.67e-05,0.316,0.638,127.946,208316
Something New,Axwell /\ Ingrosso,4,Something New,2015,Dance Pop,pop,dance pop,0.568,0.86,11,-3.846,1,0.0342,0.0189,0.000484,0.119,0.394,129.924,247160
All That She Wants,Campsite Dream,50,All That She Wants,2020,Dance Pop Tunes,pop,dance pop,0.392,0.652,1,-4.341,0,0.163,0.42,0.000477,0.0929,0.55,201.948,139405
Sad,Aivarask,56,Sad,2019,Dance Pop Tunes,pop,dance pop,0.818,0.76,11,-7.326,0,0.186,0.197,9.39e-05,0.0749,0.365,125.055,175200
Safety (feat. DJ Snake),GASHI,63,Safety (feat. DJ Snake),2019,Dance Pop Tunes,pop,dance pop,0.755,0.828,1,-4.443,1,0.0356,0.0271,0.0291,0.0799,0.729,109.011,177781
We Got Love,Sigala,76,We Got Love,2019,Dance Pop Tunes,pop,dance pop,0.722,0.812,9,-3.352,0,0.0924,0.0205,2.51e-05,0.131,0.657,124.909,213041
Loving Myself (feat. Raphaella),Henri PFR,59,Loving Myself (feat. Raphaella),2019,Dance Pop Tunes,pop,dance pop,0.688,0.693,7,-5.287,0,0.0476,0.0865,0.0,0.272,0.473,114.051,174051
"My One (feat. Tory Lanez, Kranium & Dappy) (Todd Edwards Remix)",Wiley,38,My One (Todd Edwards Remix),2019,Dance Pop Tunes,pop,dance pop,0.796,0.772,4,-5.245,0,0.144,0.0469,7.56e-05,0.153,0.962,124.039,191283
Be Someone,CamelPhat,66,Be Someone,2019,Dance Pop Tunes,pop,dance pop,0.672,0.788,10,-8.393,0,0.0398,0.123,0.367,0.0829,0.357,121.99,204568
Do You Miss Me Much - Wookie Remix,Craig David,30,Do You Miss Me Much (Wookie Remix),2019,Dance Pop Tunes,pop,dance pop,0.786,0.899,11,-6.07,0,0.0751,0.000147,0.0987,0.11,0.951,130.997,262507
Kills You Slowly,The Chainsmokers,12,World War Joy...Kills You Slowly,2019,Dance Pop Tunes,pop,dance pop,0.696,0.429,1,-8.736,0,0.0554,0.0518,0.0,0.128,0.242,149.967,213333
Let Me Love You,Campsite Dream,41,Let Me Love You,2019,Dance Pop Tunes,pop,dance pop,0.714,0.454,9,-9.122,0,0.245,0.589,0.0,0.113,0.699,98.06,191200
Instagram - Dimitri Vegas & Like Mike VS Trobi Remix,Dimitri Vegas & Like Mike,41,Instagram (The Remixes),2019,Dance Pop Tunes,pop,dance pop,0.759,0.925,1,-5.383,0,0.0888,0.00155,0.00101,0.295,0.653,123.986,144762
Do It Again,Steve Aoki,5,Do It Again,2019,Dance Pop Tunes,pop,dance pop,0.701,0.95,9,-3.026,1,0.0675,0.119,0.00355,0.221,0.477,124.002,176129
On My Way,Alan Walker,83,On My Way,2019,Dance Pop Tunes,pop,dance pop,0.509,0.689,1,-4.929,0,0.102,0.0209,0.0,0.301,0.297,170.087,193798
Late Night Feelings - Jax Jones Midnight Snack Remix,Mark Ronson,58,Late Night Feelings (Jax Jones Midnight Snack Remix),2019,Dance Pop Tunes,pop,dance pop,0.697,0.928,5,-4.052,0,0.113,0.0158,0.00723,0.503,0.654,124.023,228387
Shy Guy,Campsite Dream,48,Shy Guy,2019,Dance Pop Tunes,pop,dance pop,0.605,0.565,8,-6.029,0,0.0499,0.798,0.0,0.0946,0.639,96.181,186953
Late Night Feelings (feat. Lykke Li),Mark Ronson,69,Late Night Feelings (feat. Lykke Li),2019,Dance Pop Tunes,pop,dance pop,0.688,0.729,4,-6.56,0,0.0573,0.437,0.00369,0.0928,0.469,110.055,251029
