track_name,track_artist,track_popularity,playlist_genre,track_album_release_year,track_album_release_month,metrics,value
Boots,Greyson Chance,55,pop,2019,11,danceability,0.44
Heading Home,Ludvigsson,49,pop,2019,9,danceability,0.6
Somebody Out There,Lost Kings,54,pop,2019,10,danceability,0.716
Better Half of Me - R3HAB Remix,Tom Walker,45,pop,2019,10,danceability,0.497
Say It Again,AJ Mitchell,62,pop,2019,11,danceability,0.51
You & I,TRXD,50,pop,2019,10,danceability,0.68
Alive,henrikz,37,pop,2019,10,danceability,0.641
Amsterdam,Frans,44,pop,2019,9,danceability,0.845
Cross My Heart,Hogland,53,pop,2019,9,danceability,0.645
what happened,jayover,34,pop,2019,10,danceability,0.713
Ride It,Regard,94,pop,2019,7,danceability,0.88
Somebody,Erlandsson,48,pop,2019,10,danceability,0.681
Thinkin Bout You,Jonasu,51,pop,2019,10,danceability,0.727
Summertime Love,Captain Cuts,55,pop,2019,8,danceability,0.713
I Could Get Used To This,Martin Jensen,58,pop,2019,10,danceability,0.758
LA & The Parties,Lost Kings,60,pop,2019,10,danceability,0.543
Too Close,Sterkøl,45,pop,2019,9,danceability,0.705
Fallin',Sick Individuals,52,pop,2019,10,danceability,0.735
Tear Me Down (feat. Philip Rustad),Davai,57,pop,2019,9,danceability,0.72
Perspective,AMAANDA,32,pop,2019,9,danceability,0.782
Cali Girl,Papa Ya,40,pop,2019,9,danceability,0.74
Choir - Remix,Guy Sebastian,54,pop,2019,9,danceability,0.71
Cut to the Chase,Roman Müller,41,pop,2019,8,danceability,0.772
You Keep Calling,BAARD,42,pop,2019,9,danceability,0.512
Motivation,Normani,83,pop,2019,8,danceability,0.599
Like I Love You - Small Talk Remix,Theresa Rex,40,pop,2019,9,danceability,0.753
Punching in the Dark,Hellberg,52,pop,2019,8,danceability,0.676
One Thing Right,Marshmello,85,pop,2019,6,danceability,0.659
Letting Go,Hogland,66,pop,2019,6,danceability,0.667
Don't Leave Me Lonely - Purple Disco Machine Remix,Mark Ronson,58,pop,2019,9,danceability,0.81
Hold On,Foxa,45,pop,2019,8,danceability,0.747
With You,Lewka,41,pop,2019,8,danceability,0.692
Try,Lost Kings,55,pop,2019,8,danceability,0.478
A Dream Is A Wish Your Heart Makes,Vinil,22,pop,2019,8,danceability,0.69
Lucky One (feat. ILY),Tom Ferry,47,pop,2019,8,danceability,0.695
Closer,Haze & Mellow,38,pop,2019,8,danceability,0.738
Wannabe,Jonasu,51,pop,2019,7,danceability,0.766
Sending Me You,henrikz,28,pop,2019,8,danceability,0.501
Room for Two,Moe Aly,38,pop,2019,8,danceability,0.387
Lost,End of the World,65,pop,2019,7,danceability,0.713
Somebody,Closed Doors,31,pop,2019,7,danceability,0.709
On A Roll,Ashley O,70,pop,2019,6,danceability,0.737
Calma - Alan Walker Remix,Pedro Capó,63,pop,2019,6,danceability,0.811
Bad Look,Charming Horses,39,pop,2019,8,danceability,0.69
Here I Am (feat. Michael Shynes),Le P,35,pop,2019,7,danceability,0.69
Can't Say No (feat. PJZ),Alex Mattson,44,pop,2019,6,danceability,0.645
Somebody I'm Not,Davai,47,pop,2019,6,danceability,0.751
PAY ME BACK!,ILIRA,48,pop,2019,7,danceability,0.79
Tusa,KAROL G,98,pop,2019,11,danceability,0.803
+,Aitana,81,pop,2019,12,danceability,0.561
everything i wanted,Billie Eilish,97,pop,2019,11,danceability,0.704
Alocao (With Bad Gyal),Omar Montes,82,pop,2019,10,danceability,0.673
A Dónde Vamos,Morat,77,pop,2019,10,danceability,0.627
Que Tire Pa Lante,Daddy Yankee,90,pop,2019,10,danceability,0.658
Indeciso,Reik,88,pop,2019,8,danceability,0.738
Zorra,Bad Gyal,77,pop,2019,12,danceability,0.637
"Loco Contigo (with J. Balvin & Ozuna feat. Nicky Jam, Natti Natasha, Darell & Sech) - REMIX",DJ Snake,80,pop,2019,12,danceability,0.789
China,Anuel AA,93,pop,2019,7,danceability,0.786
Celébrate,Miki Núñez,57,pop,2019,9,danceability,0.628
Easy - Remix,Jhay Cortez,81,pop,2019,11,danceability,0.886
Adicto (with Anuel AA & Ozuna),Tainy,90,pop,2019,8,danceability,0.734
Blanco,J Balvin,88,pop,2019,11,danceability,0.87
Señorita,Shawn Mendes,93,pop,2019,6,danceability,0.759
Que Calor (feat. J Balvin & El Alfa),Major Lazer,84,pop,2019,9,danceability,0.795
Memories,Maroon 5,98,pop,2019,9,danceability,0.764
Presiento,Morat,71,pop,2019,4,danceability,0.711
Blinding Lights,The Weeknd,98,pop,2019,11,danceability,0.513
Fuera De Mi Mente,Lérica,74,pop,2019,11,danceability,0.741
Someone You Loved,Lewis Capaldi,94,pop,2019,5,danceability,0.501
Hookah,Bad Gyal,70,pop,2019,7,danceability,0.872
Bandit (with YoungBoy Never Broke Again),Juice WRLD,92,pop,2019,10,danceability,0.474
Me Equivocaré,Antonio José,69,pop,2019,9,danceability,0.563
Lola Bunny,Lola Indigo,69,pop,2019,7,danceability,0.769
Circles,Post Malone,49,pop,2019,8,danceability,0.704
Me Quedo,Aitana,70,pop,2019,6,danceability,0.824
LA CANCIÓN,J Balvin,91,pop,2019,6,danceability,0.754
Déjate Querer,Lalo Ebratt,77,pop,2019,2,danceability,0.755
Bésame,David Bisbal,70,pop,2019,7,danceability,0.74
Nice To Meet Ya,Niall Horan,87,pop,2019,10,danceability,0.591
Mejores Amigos,Yera,75,pop,2019,9,danceability,0.624
Heartless,The Weeknd,93,pop,2019,11,danceability,0.531
Push It On Me,Damien,56,pop,2019,11,danceability,0.626
Con Calma,Daddy Yankee,87,pop,2019,1,danceability,0.737
Bonita,Juanes,78,pop,2019,9,danceability,0.745
LUNA,Lola Indigo,62,pop,2019,12,danceability,0.735
Lover (Remix) [feat. Shawn Mendes],Taylor Swift,85,pop,2019,11,danceability,0.448
Santa María (Feat. Busy Signal),Bad Gyal,65,pop,2019,7,danceability,0.764
Runaway,Sebastian Yatra,80,pop,2019,6,danceability,0.756
caronte,Alba Reche,50,pop,2019,10,danceability,0.553
Lose You To Love Me,Selena Gomez,93,pop,2019,10,danceability,0.505
Rebota - Remix,Guaynaa,78,pop,2019,7,danceability,0.885
"Mucho más allá - De ""Frozen 2""",David Bisbal,57,pop,2019,11,danceability,0.393
Before You Go,Lewis Capaldi,90,pop,2019,11,danceability,0.459
Mama No,Pablo López,59,pop,2019,11,danceability,0.344
Soltera - Remix,Lunay,85,pop,2019,5,danceability,0.795
nana triste,Natalia Lacunza,59,pop,2019,6,danceability,0.474
Contando Lunares (feat. Cruz Cafuné),Don Patricio,79,pop,2019,1,danceability,0.856
When You Wish Upon A Star,The Mamas,55,pop,2019,11,danceability,0.267
The Other Side,Grace Gracie,35,pop,2019,11,danceability,0.422
Lost in Someone Else,Casey Derhak,39,pop,2019,4,danceability,0.734
Come To Life,Neon Feather,34,pop,2019,2,danceability,0.434
Neighbour,Verses,31,pop,2019,3,danceability,0.66
Close (feat. Steven Furtick),Tauren Wells,32,pop,2019,11,danceability,0.845
Up Again (Lucky Rose Remix),Dan Bremnes,36,pop,2019,9,danceability,0.789
I just need U. - Tide Electric Remix,TobyMac,41,pop,2019,8,danceability,0.731
Burn The Ships (R3HAB Remix),for KING & COUNTRY,53,pop,2019,10,danceability,0.637
Only Ever,Alive City,54,pop,2019,8,danceability,0.338
God Only Knows (GATTÜSO Remix),for KING & COUNTRY,52,pop,2019,5,danceability,0.545
On The Way Up 2.0,Apollo LTD,35,pop,2019,6,danceability,0.661
Electric,Influence Music,34,pop,2019,2,danceability,0.638
Love Me Like You - TYE Remix,The Young Escape,39,pop,2019,5,danceability,0.399
Scars (Come With Livin') - Neon Feather Remix,TobyMac,43,pop,2019,8,danceability,0.547
WILD LOVE,ELEVATION RHYTHM,43,pop,2019,9,danceability,0.68
Open Over Us (Live),Meredith Andrews,50,pop,2019,2,danceability,0.225
Higher Than Mine,SEU Worship,46,pop,2019,11,danceability,0.668
Tick,Happi,27,pop,2019,2,danceability,0.738
Edge Of My Seat - THUNDERBIRD Remix,TobyMac,36,pop,2019,8,danceability,0.733
Brave,The Vicious Vic,27,pop,2019,2,danceability,0.531
Dance Monkey,Tones and I,92,pop,2019,8,danceability,0.824
"About Me - Brieuc, Cloud 41 & Lowkie Club Mix",Argui,28,pop,2019,12,danceability,0.633
One Life - VIP Mix,DJ MEG,38,pop,2019,11,danceability,0.644
Feelings,FUNKYBEAT,33,pop,2019,11,danceability,0.727
Night Drive,Rubayne,38,pop,2019,11,danceability,0.561
Energia,Tim Hox,37,pop,2019,12,danceability,0.806
About Me,Argui,40,pop,2019,10,danceability,0.67
Yourself,IIWII,31,pop,2019,10,danceability,0.563
Oh Baby,Martin Mix,37,pop,2019,9,danceability,0.577
One Life,DJ MEG,38,pop,2019,9,danceability,0.684
Somebody,Venomenal,28,pop,2019,8,danceability,0.724
Criminal,Noah Neiman,38,pop,2019,8,danceability,0.637
Is This Love,Venomenal,28,pop,2019,5,danceability,0.731
Flashback,Tim van Werd,32,pop,2019,7,danceability,0.645
Good Omen,Ortzy,21,pop,2019,8,danceability,0.681
Time,Brieuc,30,pop,2019,11,danceability,0.608
Come Over,Noah Neiman,31,pop,2019,10,danceability,0.573
Anastasy,TheLavish,21,pop,2019,9,danceability,0.699
Ego - Domastic Remix,Rich Edwards,33,pop,2019,6,danceability,0.806
If,eSQUIRE,18,pop,2019,4,danceability,0.692
Give In To You,Matt Strike,19,pop,2019,3,danceability,0.795
Next To Me,Olmos,33,pop,2019,3,danceability,0.704
Cut You Loose,ReauBeau,39,pop,2019,3,danceability,0.602
G+O,WHYLO,29,pop,2019,2,danceability,0.594
Something,Funk Machine,42,pop,2019,2,danceability,0.538
The Weekend,REK,18,pop,2019,2,danceability,0.792
Right For Ya,Prince Paris,33,pop,2019,1,danceability,0.638
I Refuse,Matt Strike,32,pop,2019,1,danceability,0.568
Firefly,Olmos,31,pop,2019,1,danceability,0.6
Take Me,Steve Hartz,23,pop,2019,8,danceability,0.806
Fixated,ORACLES,18,pop,2019,8,danceability,0.798
On Replay,Costa Leon,41,pop,2019,6,danceability,0.769
Try Again (feat. A7S),Tungevaag & Raaban,60,pop,2019,5,danceability,0.707
Morninglight - Main Circus Deep Mix,Team Deep,13,pop,2019,6,danceability,0.638
Aura - Edit,Avoure,54,pop,2019,4,danceability,0.611
Everyday,Eddie Thoneick,35,pop,2019,7,danceability,0.648
Head Over Heels - James Roe Remix,Sultan + Shepard,55,pop,2019,2,danceability,0.67
What's It Gonna Be,Venomenal,41,pop,2019,7,danceability,0.619
I Know,Pierce Fulton,2,pop,2019,5,danceability,0.753
Someone New,Quentyn,45,pop,2019,11,danceability,0.588
Visions,Lane 8,59,pop,2019,1,danceability,0.516
Switch,Afrojack,54,pop,2019,4,danceability,0.768
Spiritual (Mriya) [feat. Brooke Tomlinson],Curbi,56,pop,2019,3,danceability,0.636
Wrong for Me,Otherwise Fine,35,pop,2019,5,danceability,0.605
Take Me Away,Calippo,49,pop,2019,4,danceability,0.803
Pretender,Wolves By Night,14,pop,2019,4,danceability,0.725
Love Me - Felix Cartal's Chill Mix,Felix Cartal,58,pop,2019,5,danceability,0.651
Tell Me Why,Duskus,33,pop,2019,3,danceability,0.656
Dancing By Yourself,Junior Sanchez,40,pop,2019,6,danceability,0.728
Hurt U,EAUXMAR,40,pop,2019,1,danceability,0.726
It Ain't Over,Funk Machine,25,pop,2019,6,danceability,0.538
Shadows (feat. Veronica),Adam K,44,pop,2019,5,danceability,0.728
Preach,Watermät,40,pop,2019,2,danceability,0.65
Found Me (feat. Maria Hazell),The Him,61,pop,2019,5,danceability,0.667
We Are The Greatest,Keanu Silva,45,pop,2019,6,danceability,0.701
Pick You Up (feat. Penny F),Redondo,50,pop,2019,8,danceability,0.592
Wonder - Extended,Linier,31,pop,2019,3,danceability,0.866
Know Love - OTR Remix,RKCB,48,pop,2019,4,danceability,0.687
Nomite - Passenger 10 Remix Edit,Horisone,20,pop,2019,3,danceability,0.693
Nothin' to Compare,Who,54,pop,2019,4,danceability,0.522
Follow Me (feat. NBLM) - Redondo & Gil Glaze Remix,Bolier,15,pop,2019,3,danceability,0.678
You & I,Mercer,23,pop,2019,4,danceability,0.585
Over - Zonderling Edit,Dannic,39,pop,2019,5,danceability,0.817
Simple Hit,Dombresky,55,pop,2019,5,danceability,0.631
Young,Brieuc,33,pop,2019,5,danceability,0.724
Smile,Prince Paris,39,pop,2019,4,danceability,0.776
Symphony - Acoustic Mix,Sick Individuals,24,pop,2019,1,danceability,0.504
留学生,Monkey Majik,49,pop,2019,3,danceability,0.65
Rain,KEN THE 390,26,pop,2019,3,danceability,0.661
スパゲッティー,AYA A.K.A PANDA,42,pop,2019,1,danceability,0.712
ガリレオ・ガール,NONA REEVES,37,pop,2019,3,danceability,0.703
Mi Body Good,Akane,27,pop,2019,1,danceability,0.743
Cruisin',Shin Sakiura,29,pop,2019,1,danceability,0.697
Drop Top,MaisonDe,36,pop,2019,7,danceability,0.787
Make A Move,EMMA WAHLIN,45,pop,2019,2,danceability,0.822
Limousine,DJ PIGER,18,pop,2019,5,danceability,0.627
Too Fragile,CIRRRCLE,27,pop,2019,2,danceability,0.771
Violeta,IZ*ONE,67,pop,2019,4,danceability,0.715
달라달라 DALLA DALLA,ITZY,52,pop,2019,2,danceability,0.79
Never Grow Up,CHANMINA,54,pop,2019,7,danceability,0.805
Ooo!,EXILE SHOKICHI,29,pop,2019,5,danceability,0.714
Flame of Love,Reiji Kawaguchi,26,pop,2019,7,danceability,0.742
Famous,TAEMIN,55,pop,2019,7,danceability,0.818
TURN,TaeyoungBoy,0,pop,2019,2,danceability,0.704
Sakura,DEAN FUJIOKA,37,pop,2019,1,danceability,0.676
Breakthrough,TWICE,65,pop,2019,6,danceability,0.868
DOWN BY LAW,THE RAMPAGE from EXILE TRIBE,48,pop,2019,1,danceability,0.752
Dream ship,DJ RYOW,36,pop,2019,3,danceability,0.72
Let Me Love You,FlowBack,24,pop,2019,6,danceability,0.797
more,AmPm,45,pop,2019,5,danceability,0.734
"The Lights, The Nights - Strobe Ver.",Unwork,25,pop,2019,4,danceability,0.722
Sexy my lady,RIKE,26,pop,2019,7,danceability,0.772
MI NUH FRAID (Extravaganza Riddim),ramhead,22,pop,2019,6,danceability,0.818
WILD,Shuta Sueyoshi,30,pop,2019,1,danceability,0.621
Overflow(変身),YonYon,34,pop,2019,3,danceability,0.917
Woman We Are,Dream Shizuka,26,pop,2019,5,danceability,0.696
Kill This Love,BLACKPINK,58,pop,2019,4,danceability,0.738
Free! Free! Free!,竹内アンナ,37,pop,2019,1,danceability,0.721
Days Gone By,ANIMAL HACK,37,pop,2019,1,danceability,0.382
Bags,Clairo,70,pop,2019,8,danceability,0.742
Alaska,Maggie Rogers,69,pop,2019,1,danceability,0.847
All My Happiness is Gone,Purple Mountains,57,pop,2019,7,danceability,0.505
Only Child,Tierra Whack,67,pop,2019,2,danceability,0.826
Not,Big Thief,62,pop,2019,10,danceability,0.422
Lucky,Choker,63,pop,2019,2,danceability,0.477
The Victory - Reloaded,Deborah Dworshipper,46,pop,2019,12,danceability,0.686
Finally // beautiful stranger,Halsey,79,pop,2019,12,danceability,0.626
One Thing Right - Koni Remix,Marshmello,46,pop,2019,12,danceability,0.646
Lines,Keo Nozari,23,pop,2019,6,danceability,0.701
Summer of Love,Lou Ella,29,pop,2019,3,danceability,0.664
Berlin,Tom Goss,37,pop,2019,11,danceability,0.647
Dreams,Keo Nozari,27,pop,2019,6,danceability,0.397
Help,Saint Mars,42,pop,2019,11,danceability,0.478
Where Are You,Adil C,39,pop,2019,4,danceability,0.545
Closure,Nick Hames,38,pop,2019,11,danceability,0.721
Okay.,Bailey Crego,29,pop,2019,8,danceability,0.654
Adore You,Harry Styles,91,pop,2019,12,danceability,0.676
Never Enough,Blair Woods,27,pop,2019,12,danceability,0.596
I Feel Love,Sam Smith,78,pop,2019,11,danceability,0.719
Down,Melissa Crispo,21,pop,2019,3,danceability,0.737
Alone Tonight,Maxwell Luke,36,pop,2019,12,danceability,0.621
Like It or Not,Ksenia,39,pop,2019,12,danceability,0.762
Special,Kevlah,38,pop,2019,11,danceability,0.595
Gone From Here - Original Mix,Maml,28,pop,2019,12,danceability,0.675
HITHER,Downlowd,33,pop,2019,12,danceability,0.793
I've Changed,Asher Knight,42,pop,2019,10,danceability,0.657
If I Loved You,Royse,38,pop,2019,5,danceability,0.663
Nobody Else - Radio Edit,Scriss,24,pop,2019,12,danceability,0.615
Heart Beats Fast. (Xander Milne Remix),Eivind Husebø,27,pop,2019,7,danceability,0.691
Maillot de bain,Modhayan,38,pop,2019,8,danceability,0.687
Knowing,Davina Leone,13,pop,2019,11,danceability,0.37
Fantasy,TYFI,43,pop,2019,11,danceability,0.669
Swish,Josh Stanley,49,pop,2019,10,danceability,0.646
Thraa,Doje,42,pop,2019,11,danceability,0.889
Yellow Hearts,Ant Saunders,89,pop,2019,6,danceability,0.865
Sass Cafe,Josh Stanley,41,pop,2019,6,danceability,0.799
Cry for Me,Camila Cabello,73,pop,2019,10,danceability,0.721
Rich Boy,Josh Stanley,34,pop,2019,7,danceability,0.836
Sunday Best,Surfaces,81,pop,2019,1,danceability,0.878
Beyond the Sky,ØMG,43,pop,2019,12,danceability,0.774
Tus Juegos,Pochin Mirkin,42,pop,2019,12,danceability,0.839
Liar,Camila Cabello,87,pop,2019,9,danceability,0.74
Nothing,Paul Butcher,40,pop,2019,11,danceability,0.71
Still Don't Know My Name,Labrinth,75,pop,2019,10,danceability,0.314
On & On - Mixed,MØ,53,pop,2019,11,danceability,0.648
Find U Again (feat. Camila Cabello),Mark Ronson,74,pop,2019,5,danceability,0.605
Lost,Chris Linton,44,pop,2019,12,danceability,0.58
Kill My Mind,Louis Tomlinson,66,pop,2019,9,danceability,0.515
Good Thing (with Kehlani),Zedd,82,pop,2019,9,danceability,0.693
God Is A Dancer,Tiësto,45,pop,2019,10,danceability,0.774
Supalonely,BENEE,67,pop,2019,11,danceability,0.863
Breathe,Herb Barclay,13,pop,2019,4,danceability,0.601
Sad (feat. Afrojack) - SLVR Remix,Chico Rose,49,pop,2019,11,danceability,0.651
Mamma Mia,Tokyo Tav,17,pop,2019,11,danceability,0.691
Coke & Henny Pt. 2,Pink Sweat$,6,pop,2019,3,danceability,0.806
Without No Fear,Urchin,21,pop,2019,12,danceability,0.649
Don't Start Now,Dua Lipa,97,pop,2019,10,danceability,0.794
HIGHEST IN THE ROOM,Travis Scott,94,pop,2019,10,danceability,0.598
hot girl bummer,blackbear,94,pop,2019,8,danceability,0.778
Follow God,Kanye West,85,pop,2019,10,danceability,0.529
"10,000 Hours (with Justin Bieber)",Dan + Shay,91,pop,2019,10,danceability,0.654
Beautiful People (feat. Khalid),Ed Sheeran,85,pop,2019,7,danceability,0.64
ROXANNE,Arizona Zervas,71,pop,2019,10,danceability,0.621
Look At Her Now,Selena Gomez,86,pop,2019,10,danceability,0.563
How Do You Sleep?,Sam Smith,91,pop,2019,7,danceability,0.477
Lights Up,Harry Styles,74,pop,2019,10,danceability,0.585
Trampoline (with ZAYN),SHAED,90,pop,2019,9,danceability,0.619
South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,91,pop,2019,7,danceability,0.857
Goodbyes (Feat. Young Thug),Post Malone,51,pop,2019,7,danceability,0.58
I Don't Care (with Justin Bieber),Ed Sheeran,84,pop,2019,7,danceability,0.798
Lalala,Y2K,91,pop,2019,6,danceability,0.843
Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,87,pop,2019,9,danceability,0.755
Hot (Remix) [feat. Gunna and Travis Scott],Young Thug,86,pop,2019,11,danceability,0.845
Good as Hell (feat. Ariana Grande) - Remix,Lizzo,89,pop,2019,10,danceability,0.668
Ransom,Lil Tecca,90,pop,2019,8,danceability,0.745
It's You,Ali Gatie,68,pop,2019,6,danceability,0.732
Graveyard,Halsey,87,pop,2019,9,danceability,0.667
Callaita,Bad Bunny,90,pop,2019,5,danceability,0.61
Panini,Lil Nas X,79,pop,2019,9,danceability,0.703
Bad To You (with Normani & Nicki Minaj),Ariana Grande,76,pop,2019,11,danceability,0.727
Take What You Want (feat. Ozzy Osbourne & Travis Scott),Post Malone,87,pop,2019,9,danceability,0.499
No Me Conoce - Remix,Jhay Cortez,86,pop,2019,5,danceability,0.806
Fantasias,Rauw Alejandro,92,pop,2019,8,danceability,0.879
Loco Contigo (feat. J. Balvin & Tyga),DJ Snake,88,pop,2019,7,danceability,0.694
223's (feat. 9lokknine),YNW Melly,85,pop,2019,8,danceability,0.932
Stuck In A Dream (feat. Gunna),Lil Mosey,64,pop,2019,9,danceability,0.753
Si Te Vas,Sech,88,pop,2019,9,danceability,0.732
Old Town Road - Remix,Lil Nas X,90,pop,2019,6,danceability,0.878
"Yo x Ti, Tu x Mi",ROSALÍA,88,pop,2019,8,danceability,0.78
Trigger,Major Lazer,80,pop,2019,10,danceability,0.57
Make It Right (feat. Lauv),BTS,83,pop,2019,10,danceability,0.584
Lonely (with Jonas Brothers),Diplo,80,pop,2019,9,danceability,0.738
Easy,Camila Cabello,78,pop,2019,10,danceability,0.574
Harleys In Hawaii,Katy Perry,78,pop,2019,10,danceability,0.722
Feelings,Lauv,81,pop,2019,9,danceability,0.694
Bruises,Lewis Capaldi,86,pop,2019,5,danceability,0.736
July,Noah Cyrus,88,pop,2019,7,danceability,0.708
Heartless (feat. Morgan Wallen),Diplo,82,pop,2019,8,danceability,0.764
I.F.L.Y.,Bazzi,33,pop,2019,7,danceability,0.812
Orphans,Coldplay,78,pop,2019,10,danceability,0.503
What Am I,Why Don't We,79,pop,2019,8,danceability,0.614
Teeth,5 Seconds of Summer,80,pop,2019,8,danceability,0.755
Outnumbered,Dermot Kennedy,80,pop,2019,6,danceability,0.614
Playing Games (with Bryson Tiller) - Extended Version,Summer Walker,80,pop,2019,10,danceability,0.726
Piece Of Your Heart,MEDUZA,30,pop,2019,2,danceability,0.677
Obsessed,Dynoro,69,pop,2019,3,danceability,0.582
Bones (feat. OneRepublic),Galantis,77,pop,2019,1,danceability,0.658
One Touch (with ‪Jess Glynne),Jess Glynne,16,pop,2019,9,danceability,0.69
